Date,AAPL,ABT,ACN,ADBE,AMAT,AMGN,AMZN,AVGO,BAC,CMCSA,COST,CRM,CSCO,CVX,DHR,DIS,GOOGL,HD,HON,IBM,INTC,JNJ,JPM,KO,LIN,LLY,MA,MCD,MDT,META,MRK,MSFT,NEE,NKE,NVDA,ORCL,PEP,PFE,PG,PM,QCOM,TMO,TSLA,TXN,UNH,UPS,V,VZ,WMT,XOM
2018-05-04,43.318031311035156,51.98930740356445,138.24351501464844,228.50999450683594,48.31597137451172,134.6853790283203,79.04750061035156,18.57762336730957,24.633594512939453,26.865005493164062,175.8429718017578,124.03314971923828,36.659690856933594,91.77361297607422,85.99278259277344,96.75588989257812,52.23671340942383,155.0856475830078,118.75639343261719,99.19246673583984,44.86665344238281,101.33341979980469,88.86786651611328,33.796905517578125,137.988525390625,70.353515625,180.97532653808594,139.26821899414062,67.58432006835938,175.64637756347656,44.22194290161133,88.24156951904297,34.35647201538086,62.36738586425781,5.914620876312256,41.028541564941406,79.5999526977539,24.202577590942383,60.42109298706055,55.53144454956055,43.46098709106445,206.17674255371094,19.606000900268555,85.99273681640625,210.9708709716797,85.71050262451172,121.91458129882812,33.1762580871582,25.936874389648438,54.85482406616211
2018-05-07,43.63143539428711,52.502647399902344,137.2164764404297,230.99000549316406,48.34354782104492,134.7494659423828,80.00700378417969,19.016841888427734,24.91944694519043,27.226457595825195,173.924072265625,125.8670883178711,37.00767517089844,91.34228515625,85.460693359375,98.02810668945312,52.657196044921875,153.85357666015625,118.97923278808594,98.71686553955078,45.33419418334961,100.84383392333984,89.63829803466797,33.62138748168945,138.60452270507812,70.55989074707031,181.86985778808594,139.242919921875,70.7017822265625,176.9989776611328,43.93861770629883,89.22451782226562,34.20151901245117,63.50301742553711,6.152630805969238,41.35166931152344,78.98882293701172,24.265098571777344,60.045711517333984,55.2872428894043,43.89152908325195,205.10687255859375,20.184667587280273,85.84487915039062,209.0749053955078,86.33419799804688,122.96095275878906,32.85957717895508,25.326448440551758,55.45404052734375
2018-05-08,43.841148376464844,51.9627571105957,136.89212036132812,234.55999755859375,49.13410568237305,135.09420776367188,79.61949920654297,19.248939514160156,25.163265228271484,25.713411331176758,175.20335388183594,127.6316146850586,36.99148941040039,92.53396606445312,85.11739349365234,97.36808013916016,52.61395263671875,155.09402465820312,119.03699493408203,98.56524658203125,45.58921813964844,100.04421997070312,90.96599578857422,33.35809326171875,137.47967529296875,70.78424072265625,183.24517822265625,139.04884338378906,69.35143280029297,177.9437713623047,43.4638557434082,88.84432983398438,33.48126983642578,62.69709014892578,6.195184230804443,41.234981536865234,77.83089447021484,24.299833297729492,59.59524154663086,54.81245040893555,43.7673454284668,204.2137908935547,20.131332397460938,86.62520599365234,207.5098419189453,85.67969512939453,123.56975555419922,32.37077331542969,25.406461715698242,55.703678131103516
2018-05-09,44.14984130859375,52.57345962524414,139.30667114257812,239.74000549316406,49.75920486450195,136.01632690429688,80.4000015258789,19.184467315673828,25.82744598388672,25.831098556518555,176.6087188720703,128.60308837890625,37.258548736572266,94.10579681396484,85.4263687133789,95.62714385986328,54.12290573120117,156.20042419433594,120.24199676513672,99.38762664794922,46.19276809692383,100.7785873413086,92.94940948486328,33.33415222167969,138.82765197753906,71.13421630859375,183.34136962890625,138.60157775878906,70.0682601928711,181.6633758544922,44.375091552734375,89.89217376708984,33.14208221435547,62.23003005981445,6.328291416168213,41.80944061279297,77.32428741455078,24.43182373046875,60.37106704711914,55.612823486328125,44.024017333984375,204.82228088378906,20.456666946411133,88.3337173461914,204.9878387451172,85.7798080444336,124.46395111083984,31.93016815185547,24.612321853637695,57.016212463378906
2018-05-10,44.78135681152344,53.60014724731445,141.0364990234375,241.14999389648438,51.0461540222168,136.92234802246094,80.4540023803711,19.624486923217773,25.970365524291992,26.52877426147461,176.5906982421875,129.48538208007812,37.46894836425781,94.17890167236328,86.82525634765625,97.26285552978516,54.9439811706543,156.87098693847656,121.57074737548828,100.52359008789062,46.736812591552734,102.27992248535156,93.67063903808594,33.65330123901367,140.20248413085938,72.56104278564453,185.6688232421875,139.30198669433594,71.41863250732422,184.51773071289062,44.45932388305664,90.79164123535156,33.54826354980469,62.20253372192383,6.435914516448975,42.123600006103516,78.21686553955078,24.57912826538086,61.0217170715332,56.29789733886719,45.51438522338867,209.85723876953125,20.334667205810547,90.3297348022461,209.01231384277344,87.77412414550781,124.61616516113281,32.49469757080078,24.65704917907715,58.293060302734375
2018-05-11,44.61104202270508,54.21969985961914,141.52304077148438,241.8800048828125,50.41187286376953,139.42391967773438,80.14550018310547,19.614009857177734,25.995586395263672,26.814571380615234,176.8707733154297,129.4953155517578,37.169525146484375,94.92460632324219,87.37450408935547,97.63591766357422,54.84010314941406,159.51116943359375,121.62025451660156,100.4538803100586,46.473289489746094,103.82207489013672,93.31822967529297,33.62138748168945,140.72024536132812,73.98784637451172,185.9573211669922,139.57205200195312,71.31861114501953,185.96975708007812,45.707489013671875,90.59691619873047,33.65505599975586,62.66960144042969,6.297366619110107,42.024871826171875,78.34554290771484,24.901803970336914,61.20524215698242,55.07695770263672,45.729671478271484,212.53659057617188,20.070667266845703,89.73832702636719,213.09934997558594,88.89835357666016,125.3962173461914,33.47228240966797,24.862804412841797,58.566871643066406
2018-05-14,44.5069580078125,54.89235305786133,140.16261291503906,238.3699951171875,50.79795837402344,141.08363342285156,80.0770034790039,19.725223541259766,26.163740158081055,27.016313552856445,176.9791717529297,126.5808334350586,36.983402252197266,95.32670593261719,88.11256408691406,97.98985290527344,55.000144958496094,160.1565399169922,121.57074737548828,100.5654296875,46.66880416870117,102.85926818847656,93.35102844238281,33.54159927368164,141.45230102539062,74.54422760009766,184.77432250976562,139.0066375732422,71.83541107177734,185.6216583251953,45.699832916259766,90.90290069580078,33.5420036315918,63.045074462890625,6.317900657653809,42.024871826171875,78.12036895751953,25.15432357788086,61.13015365600586,54.84635925292969,46.97993087768555,213.38070678710938,19.46466636657715,90.88008880615234,217.2311553955078,89.58368682861328,124.81592559814453,33.38279342651367,25.16396713256836,58.963191986083984
2018-05-15,44.102455139160156,53.58243942260742,138.8112030029297,236.60000610351562,49.722434997558594,138.18112182617188,78.80599975585938,19.46895408630371,26.247814178466797,26.90704345703125,176.61776733398438,127.01701354980469,36.80534362792969,94.85152435302734,86.02710723876953,98.44898986816406,53.92012405395508,157.55821228027344,121.61202239990234,100.17510223388672,45.835731506347656,102.10041809082031,92.63797760009766,33.286285400390625,141.56834411621094,73.77246856689453,184.65890502929688,137.60572814941406,70.32670593261719,183.31431579589844,45.332275390625,90.24452209472656,33.259334564208984,63.649539947509766,6.075437545776367,42.01588439941406,77.83892822265625,25.035066604614258,60.854881286621094,54.21554946899414,46.06913375854492,205.205078125,18.94533348083496,89.70547485351562,214.19044494628906,89.02156829833984,124.7113037109375,32.90087127685547,25.202730178833008,58.93437194824219
2018-05-16,44.51405334472656,53.78601837158203,138.8201446533203,237.38999938964844,50.71522903442383,140.42735290527344,79.36399841308594,19.382719039916992,26.113290786743164,27.360950469970703,179.5360870361328,127.65144348144531,36.5463981628418,94.71991729736328,86.4218978881836,100.4769058227539,53.88135528564453,156.2172088623047,121.77708435058594,100.79537200927734,46.44778060913086,102.27992248535156,92.89202880859375,33.1506462097168,141.9432830810547,73.35053253173828,185.02444458007812,137.44541931152344,71.31026458740234,182.20042419433594,45.753440856933594,90.47737884521484,32.90758514404297,65.33463287353516,6.086570739746094,41.944087982177734,78.15253448486328,25.02806282043457,61.33869934082031,54.8667106628418,46.946807861328125,206.76560974121094,19.09866714477539,91.50434875488281,216.1758575439453,89.5682601928711,124.51153564453125,32.94906997680664,25.68281364440918,59.1000862121582
2018-05-17,44.2325553894043,54.04267883300781,139.58596801757812,236.85000610351562,49.60292434692383,141.11407470703125,79.08799743652344,19.297292709350586,25.903106689453125,27.24327278137207,180.3402557373047,124.95507049560547,35.17063903808594,95.47215270996094,86.49055480957031,99.80729675292969,53.740699768066406,155.33714294433594,122.03834533691406,100.70475769042969,46.59230422973633,101.0560073852539,92.58059692382812,33.7490348815918,142.7110137939453,73.78423309326172,183.8895263671875,136.12892150878906,70.94351196289062,182.7573699951172,45.232723236083984,89.57400512695312,32.75054931640625,64.96832275390625,6.128631114959717,41.77353286743164,78.73954010009766,25.049100875854492,61.697410583496094,54.96846008300781,47.153804779052734,207.09930419921875,18.96933364868164,90.62545013427734,217.28480529785156,89.7761459350586,123.79695129394531,32.94218826293945,25.19378089904785,58.99922180175781
